airline_iata,airline_name,callsign,airline_country,src_iata,src_airport,src_city,src_country,src_lat,src_lon,src_continent,src_airport_type,src_elevation,dst_iata,dst_airport,dst_city,dst_country,dst_lat,dst_lon,dst_continent,dst_airport_type,dst_elevation,stops,equipment,distance_km
2J,Air Burkina,BURKINA,Burkina Faso,OUA,Ouagadougou Thomas Sankara International Airport,Ouagadougou,BF,12.3532,-1.51242,Africa,large_airport,316.0776,COO,Cotonou Cadjehoun International Airport,Cotonou,BJ,6.35723,2.38435,Africa,large_airport,5.7912,0,M87,792
2J,Air Burkina,BURKINA,Burkina Faso,OUA,Ouagadougou Thomas Sankara International Airport,Ouagadougou,BF,12.3532,-1.51242,Africa,large_airport,316.0776,DKR,Léopold Sédar Senghor International Airport,Dakar,SN,14.742337,-17.479222,Africa,large_airport,25.908,0,M87,1746
2J,Air Burkina,BURKINA,Burkina Faso,OUA,Ouagadougou Thomas Sankara International Airport,Ouagadougou,BF,12.3532,-1.51242,Africa,large_airport,316.0776,LFW,Lomé–Tokoin International Airport,Lomé,TG,6.16561,1.25451,Africa,large_airport,21.945600000000002,0,CRJ,752
2J,Air Burkina,BURKINA,Burkina Faso,OUA,Ouagadougou Thomas Sankara International Airport,Ouagadougou,BF,12.3532,-1.51242,Africa,large_airport,316.0776,NIM,Diori Hamani International Airport,Niamey,NE,13.4815,2.18361,Africa,large_airport,223.11360000000002,0,CRJ,420
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,BOG,El Dorado International Airport,Bogota,CO,4.70159,-74.1469,South America,large_airport,2548.4328,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598,South America,large_airport,5.7912,0,319,994
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,BOG,El Dorado International Airport,Bogota,CO,4.70159,-74.1469,South America,large_airport,2548.4328,UIO,Mariscal Sucre International Airport,Quito,EC,-0.125399,-78.354306,South America,large_airport,2389.9368,0,319 320,712
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,CLO,Alfonso Bonilla Aragon International Airport,Cali,CO,3.542717,-76.381898,South America,large_airport,963.7776,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598,South America,large_airport,5.7912,0,319,744
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598,South America,large_airport,5.7912,BOG,El Dorado International Airport,Bogota,CO,4.70159,-74.1469,South America,large_airport,2548.4328,0,319,994
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598,South America,large_airport,5.7912,CLO,Alfonso Bonilla Aragon International Airport,Cali,CO,3.542717,-76.381898,South America,large_airport,963.7776,0,319,744
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598,South America,large_airport,5.7912,SCY,San Cristóbal Airport,Puerto Baquerizo Moreno,EC,-0.910206,-89.617401,South America,small_airport,18.8976,0,319 320,1091
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598,South America,large_airport,5.7912,UIO,Mariscal Sucre International Airport,Quito,EC,-0.125399,-78.354306,South America,large_airport,2389.9368,0,320 319,283
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,OCC,Francisco De Orellana Airport,Coca,EC,-0.462886,-76.986801,South America,medium_airport,254.2032,UIO,Mariscal Sucre International Airport,Quito,EC,-0.125399,-78.354306,South America,large_airport,2389.9368,0,319,157
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,SCY,San Cristóbal Airport,Puerto Baquerizo Moreno,EC,-0.910206,-89.617401,South America,small_airport,18.8976,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598,South America,large_airport,5.7912,0,319 320,1091
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,UIO,Mariscal Sucre International Airport,Quito,EC,-0.125399,-78.354306,South America,large_airport,2389.9368,BOG,El Dorado International Airport,Bogota,CO,4.70159,-74.1469,South America,large_airport,2548.4328,0,319 320,712
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,UIO,Mariscal Sucre International Airport,Quito,EC,-0.125399,-78.354306,South America,large_airport,2389.9368,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598,South America,large_airport,5.7912,0,319,283
2K,Aerolineas Galapagos (Aerogal),AEROGAL,Ecuador,UIO,Mariscal Sucre International Airport,Quito,EC,-0.125399,-78.354306,South America,large_airport,2389.9368,OCC,Francisco De Orellana Airport,Coca,EC,-0.462886,-76.986801,South America,medium_airport,254.2032,0,319,157
2L,Helvetic Airways,HELVETIC,Switzerland,BDS,Brindisi Airport,Brindisi,IT,40.6576,17.947001,Europe,large_airport,14.325600000000001,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,0,100,1064
2L,Helvetic Airways,HELVETIC,Switzerland,BOD,Bordeaux–Mérignac Airport,Bordeaux,FR,44.82865,-0.715356,Europe,large_airport,49.3776,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,0,100,771
2L,Helvetic Airways,HELVETIC,Switzerland,BRS,Bristol Airport,Bristol,GB,51.382326,-2.716453,Europe,large_airport,189.5856,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,0,100,923
2L,Helvetic Airways,HELVETIC,Switzerland,GVA,Geneva International Airport,Geneva,CH,46.238098,6.10895,Europe,large_airport,430.07280000000003,LPA,Gran Canaria Airport,Gran Canaria Island,ES,27.9319,-15.3866,Africa,large_airport,23.7744,0,319,2771
2L,Helvetic Airways,HELVETIC,Switzerland,LCA,Larnaca International Airport,Larnaca,CY,34.875099,33.624901,Asia,large_airport,2.4384,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,0,319,2505
2L,Helvetic Airways,HELVETIC,Switzerland,LPA,Gran Canaria Airport,Gran Canaria Island,ES,27.9319,-15.3866,Africa,large_airport,23.7744,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,0,319,3001
2L,Helvetic Airways,HELVETIC,Switzerland,RMF,Marsa Alam International Airport,Marsa Alam,EG,25.555548,34.59245,Africa,large_airport,64.92240000000001,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,0,319,3338
2L,Helvetic Airways,HELVETIC,Switzerland,TFS,Tenerife Sur Airport,Tenerife,ES,28.0445,-16.5725,Africa,large_airport,63.7032,GVA,Geneva International Airport,Geneva,CH,46.238098,6.10895,Europe,large_airport,430.07280000000003,0,319,2832
2L,Helvetic Airways,HELVETIC,Switzerland,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,BDS,Brindisi Airport,Brindisi,IT,40.6576,17.947001,Europe,large_airport,14.325600000000001,0,100,1064
2L,Helvetic Airways,HELVETIC,Switzerland,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,BOD,Bordeaux–Mérignac Airport,Bordeaux,FR,44.82865,-0.715356,Europe,large_airport,49.3776,0,100,771
2L,Helvetic Airways,HELVETIC,Switzerland,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,BRS,Bristol Airport,Bristol,GB,51.382326,-2.716453,Europe,large_airport,189.5856,0,100,923
2L,Helvetic Airways,HELVETIC,Switzerland,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,LCA,Larnaca International Airport,Larnaca,CY,34.875099,33.624901,Asia,large_airport,2.4384,0,319,2505
2L,Helvetic Airways,HELVETIC,Switzerland,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,LPA,Gran Canaria Airport,Gran Canaria Island,ES,27.9319,-15.3866,Africa,large_airport,23.7744,0,319,3001
2L,Helvetic Airways,HELVETIC,Switzerland,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,RMF,Marsa Alam International Airport,Marsa Alam,EG,25.555548,34.59245,Africa,large_airport,64.92240000000001,0,319,3338
2N,NextJet,NEXTJET,Sweden,AJR,Arvidsjaur Airport,Arvidsjaur,SE,65.59030151367188,19.28190040588379,Europe,medium_airport,379.476,LYC,Lycksele Airport,Lycksele,SE,64.548302,18.7162,Europe,medium_airport,214.88400000000001,0,ATP,119
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,GEV,Gällivare Airport,Gällivare,SE,67.13240051269531,20.814599990844727,Europe,medium_airport,313.0296,0,ATP,844
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,HAD,Halmstad Airport,Halmstad,SE,56.69110107421875,12.820199966430664,Europe,medium_airport,30.7848,0,SF3,445
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,JKG,Jönköping Airport,Jönköping,SE,57.757598876953125,14.068699836730955,Europe,medium_airport,225.85680000000002,0,ATP SF3,306
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,KRF,Kramfors-Sollefteå Höga Kusten Airport,Nyland,SE,63.048599,17.7689,Europe,medium_airport,10.3632,0,ATP,378
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,KSD,Karlstad Airport,Karlstad,SE,59.444698,13.3374,Europe,medium_airport,107.28960000000001,0,SF3,260
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,LYC,Lycksele Airport,Lycksele,SE,64.548302,18.7162,Europe,medium_airport,214.88400000000001,0,ATP,546
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,MHQ,Mariehamn Airport,Mariehamn,FI,60.1222,19.898199,Europe,large_airport,5.1816,0,SF3,122
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,OER,Örnsköldsvik Airport,Örnsköldsvik,SE,63.40829849243164,18.989999771118164,Europe,medium_airport,107.89920000000001,0,ATR,422
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,POR,Pori Airport,Pori,FI,61.4617,21.799999,Europe,medium_airport,13.411200000000001,0,SF3,292
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,TRF,"Sandefjord Airport, Torp",Sandefjord(Torp),NO,59.186699,10.2586,Europe,large_airport,87.17280000000001,0,SF3,437
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,VBY,Visby Airport,Visby,SE,57.6628,18.346201,Europe,large_airport,49.9872,0,SF3 ATP,222
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE,64.579102,16.833599,Europe,medium_airport,347.47200000000004,0,SF3,551
2N,NextJet,NEXTJET,Sweden,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,VXO,Växjö Kronoberg Airport,Växjö,SE,56.92910003662109,14.727999687194824,Europe,medium_airport,185.928,0,SF3,355
2N,NextJet,NEXTJET,Sweden,GEV,Gällivare Airport,Gällivare,SE,67.13240051269531,20.814599990844727,Europe,medium_airport,313.0296,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,ATP,844
2N,NextJet,NEXTJET,Sweden,GEV,Gällivare Airport,Gällivare,SE,67.13240051269531,20.814599990844727,Europe,medium_airport,313.0296,KRF,Kramfors-Sollefteå Höga Kusten Airport,Nyland,SE,63.048599,17.7689,Europe,medium_airport,10.3632,0,ATP,476
2N,NextJet,NEXTJET,Sweden,HAD,Halmstad Airport,Halmstad,SE,56.69110107421875,12.820199966430664,Europe,medium_airport,30.7848,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,SF3 ATP,445
2N,NextJet,NEXTJET,Sweden,HAD,Halmstad Airport,Halmstad,SE,56.69110107421875,12.820199966430664,Europe,medium_airport,30.7848,JKG,Jönköping Airport,Jönköping,SE,57.757598876953125,14.068699836730955,Europe,medium_airport,225.85680000000002,0,ATP SF3,140
2N,NextJet,NEXTJET,Sweden,HAD,Halmstad Airport,Halmstad,SE,56.69110107421875,12.820199966430664,Europe,medium_airport,30.7848,VXO,Växjö Kronoberg Airport,Växjö,SE,56.92910003662109,14.727999687194824,Europe,medium_airport,185.928,0,SF3,119
2N,NextJet,NEXTJET,Sweden,HMV,Hemavan Airport,Hemavan,SE,65.806099,15.0828,Europe,small_airport,458.11440000000005,VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE,64.579102,16.833599,Europe,medium_airport,347.47200000000004,0,SF3,159
2N,NextJet,NEXTJET,Sweden,JKG,Jönköping Airport,Jönköping,SE,57.757598876953125,14.068699836730955,Europe,medium_airport,225.85680000000002,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,ATP SF3,306
2N,NextJet,NEXTJET,Sweden,JKG,Jönköping Airport,Jönköping,SE,57.757598876953125,14.068699836730955,Europe,medium_airport,225.85680000000002,HAD,Halmstad Airport,Halmstad,SE,56.69110107421875,12.820199966430664,Europe,medium_airport,30.7848,0,ATP SF3,140
2N,NextJet,NEXTJET,Sweden,KOK,Kokkola-Pietarsaari Airport,Kokkola / Kruunupyy,FI,63.721199,23.143101,Europe,medium_airport,25.6032,POR,Pori Airport,Pori,FI,61.4617,21.799999,Europe,medium_airport,13.411200000000001,0,SF3,260
2N,NextJet,NEXTJET,Sweden,KRF,Kramfors-Sollefteå Höga Kusten Airport,Nyland,SE,63.048599,17.7689,Europe,medium_airport,10.3632,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,ATP,378
2N,NextJet,NEXTJET,Sweden,KRF,Kramfors-Sollefteå Höga Kusten Airport,Nyland,SE,63.048599,17.7689,Europe,medium_airport,10.3632,GEV,Gällivare Airport,Gällivare,SE,67.13240051269531,20.814599990844727,Europe,medium_airport,313.0296,0,ATP,476
2N,NextJet,NEXTJET,Sweden,KSD,Karlstad Airport,Karlstad,SE,59.444698,13.3374,Europe,medium_airport,107.28960000000001,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,SF3,260
2N,NextJet,NEXTJET,Sweden,LYC,Lycksele Airport,Lycksele,SE,64.548302,18.7162,Europe,medium_airport,214.88400000000001,AJR,Arvidsjaur Airport,Arvidsjaur,SE,65.59030151367188,19.28190040588379,Europe,medium_airport,379.476,0,ATP,119
2N,NextJet,NEXTJET,Sweden,LYC,Lycksele Airport,Lycksele,SE,64.548302,18.7162,Europe,medium_airport,214.88400000000001,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,ATP,546
2N,NextJet,NEXTJET,Sweden,MHQ,Mariehamn Airport,Mariehamn,FI,60.1222,19.898199,Europe,large_airport,5.1816,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,SF3,122
2N,NextJet,NEXTJET,Sweden,MHQ,Mariehamn Airport,Mariehamn,FI,60.1222,19.898199,Europe,large_airport,5.1816,TKU,Turku Airport,Turku,FI,60.514099,22.2628,Europe,large_airport,49.0728,0,SF3,137
2N,NextJet,NEXTJET,Sweden,OER,Örnsköldsvik Airport,Örnsköldsvik,SE,63.40829849243164,18.989999771118164,Europe,medium_airport,107.89920000000001,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,ATR,422
2N,NextJet,NEXTJET,Sweden,OSL,Oslo-Gardermoen International Airport,Oslo (Gardermoen),NO,60.193901,11.1004,Europe,large_airport,207.5688,VXO,Växjö Kronoberg Airport,Växjö,SE,56.92910003662109,14.727999687194824,Europe,medium_airport,185.928,0,SF3,419
2N,NextJet,NEXTJET,Sweden,POR,Pori Airport,Pori,FI,61.4617,21.799999,Europe,medium_airport,13.411200000000001,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,SF3,292
2N,NextJet,NEXTJET,Sweden,POR,Pori Airport,Pori,FI,61.4617,21.799999,Europe,medium_airport,13.411200000000001,KOK,Kokkola-Pietarsaari Airport,Kokkola / Kruunupyy,FI,63.721199,23.143101,Europe,medium_airport,25.6032,0,SF3,260
2N,NextJet,NEXTJET,Sweden,TKU,Turku Airport,Turku,FI,60.514099,22.2628,Europe,large_airport,49.0728,MHQ,Mariehamn Airport,Mariehamn,FI,60.1222,19.898199,Europe,large_airport,5.1816,0,SF3,137
2N,NextJet,NEXTJET,Sweden,TRF,"Sandefjord Airport, Torp",Sandefjord(Torp),NO,59.186699,10.2586,Europe,large_airport,87.17280000000001,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,SF3,437
2N,NextJet,NEXTJET,Sweden,VBY,Visby Airport,Visby,SE,57.6628,18.346201,Europe,large_airport,49.9872,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,SF3 ATP,222
2N,NextJet,NEXTJET,Sweden,VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE,64.579102,16.833599,Europe,medium_airport,347.47200000000004,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,SF3,551
2N,NextJet,NEXTJET,Sweden,VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE,64.579102,16.833599,Europe,medium_airport,347.47200000000004,HMV,Hemavan Airport,Hemavan,SE,65.806099,15.0828,Europe,small_airport,458.11440000000005,0,SF3,159
2N,NextJet,NEXTJET,Sweden,VXO,Växjö Kronoberg Airport,Växjö,SE,56.92910003662109,14.727999687194824,Europe,medium_airport,185.928,ARN,Stockholm-Arlanda Airport,Stockholm,SE,59.64849,17.928829,Europe,large_airport,41.757600000000004,0,SF3,355
2N,NextJet,NEXTJET,Sweden,VXO,Växjö Kronoberg Airport,Växjö,SE,56.92910003662109,14.727999687194824,Europe,medium_airport,185.928,OSL,Oslo-Gardermoen International Airport,Oslo (Gardermoen),NO,60.193901,11.1004,Europe,large_airport,207.5688,0,SF3,419
2O,Air Salone,Unknown,Sierra Leone,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,North America,medium_airport,23.7744,AOS,Amook Bay Seaplane Base,Amook Bay,US,57.4715004,-153.8150024,North America,seaplane_base,1.8288000000000002,0,BNI,85
2O,Air Salone,Unknown,Sierra Leone,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,North America,medium_airport,23.7744,KKB,Kitoi Bay Seaplane Base,Kitoi Bay,US,58.190899,-152.369995,North America,seaplane_base,1.8288000000000002,0,BNI,50
2O,Air Salone,Unknown,Sierra Leone,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,North America,medium_airport,23.7744,KLN,Larsen Bay Airport,Larsen Bay,US,57.53516,-153.976455,North America,small_airport,26.5176,0,BNI,91
2O,Air Salone,Unknown,Sierra Leone,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,North America,medium_airport,23.7744,KOZ,Ouzinkie Airport,Ouzinkie,US,57.942094,-152.464314,North America,small_airport,16.764,0,BNI,21
2O,Air Salone,Unknown,Sierra Leone,ADQ,Kodiak Airport,Kodiak,US,57.75,-152.4940033,North America,medium_airport,23.7744,OLH,Old Harbor Airport,Old Harbor,US,57.218102,-153.270004,North America,small_airport,16.764,0,BNI,75
2O,Air Salone,Unknown,Sierra Leone,AOS,Amook Bay Seaplane Base,Amook Bay,US,57.4715004,-153.8150024,North America,seaplane_base,1.8288000000000002,KZB,Zachar Bay Seaplane Base,Zachar Bay,US,57.553001,-153.746052,North America,seaplane_base,1.8288000000000002,0,BNI,10
2O,Air Salone,Unknown,Sierra Leone,KKB,Kitoi Bay Seaplane Base,Kitoi Bay,US,58.190899,-152.369995,North America,seaplane_base,1.8288000000000002,SYB,Seal Bay Seaplane Base,Seal Bay,US,58.373291,-152.201797,North America,seaplane_base,1.8288000000000002,0,BNI,23
2O,Air Salone,Unknown,Sierra Leone,KLN,Larsen Bay Airport,Larsen Bay,US,57.53516,-153.976455,North America,small_airport,26.5176,KYK,Karluk Airport,Karluk,US,57.565919,-154.453762,North America,small_airport,41.757600000000004,0,BNI,29
2O,Air Salone,Unknown,Sierra Leone,KOZ,Ouzinkie Airport,Ouzinkie,US,57.942094,-152.464314,North America,small_airport,16.764,ORI,Port Lions Airport,Port Lions,US,57.884905,-152.847719,North America,small_airport,15.8496,0,BNI,24
2O,Air Salone,Unknown,Sierra Leone,SYB,Seal Bay Seaplane Base,Seal Bay,US,58.373291,-152.201797,North America,seaplane_base,1.8288000000000002,KPR,Port Williams Seaplane Base,Port Williams,US,58.490101,-152.582001,North America,seaplane_base,1.8288000000000002,0,BNI,26
